"date","median_ndvi","landsat","year","month","day","ndvi_filled","ndvi_sg"
2010-02-02,0.40462201833725,"MODIS",2010,2,2,0.40462201833725,0.4189155487386
2010-02-07,0.430188646656461,"MODIS",2010,2,7,0.430188646656461,0.419100729921378
2010-02-12,0.43628364475444,"MODIS",2010,2,12,0.43628364475444,0.41754811688405
2010-02-17,0.416277380369138,"MODIS",2010,2,17,0.416277380369138,0.414257709626615
2010-02-22,0.394743219017983,"MODIS",2010,2,22,0.394743219017983,0.409229508149075
2010-02-27,0.383830925246003,"MODIS",2010,2,27,0.383830925246003,0.396922140628668
2010-03-04,0.402918193256483,"MODIS",2010,3,4,0.402918193256483,0.387687091538239
2010-03-09,0.393865420221118,"MODIS",2010,3,9,0.393865420221118,0.384777822858076
2010-03-14,0.368202298879623,"MODIS",2010,3,14,0.368202298879623,0.382137174744288
2010-03-19,0.374054153391626,"MODIS",2010,3,19,0.374054153391626,0.376599954831887
2010-03-24,0.374743716325611,"MODIS",2010,3,24,0.374743716325611,0.367968325333335
2010-03-29,0.361114260100294,"MODIS",2010,3,29,0.361114260100294,0.359971481718973
2010-04-03,0.351730700582266,"MODIS",2010,4,3,0.351730700582266,0.350087923755228
2010-04-08,0.340120615292108,"MODIS",2010,4,8,0.340120615292108,0.336835665621132
2010-04-13,0.319057136075571,"MODIS",2010,4,13,0.319057136075571,0.325677170765181
2010-04-18,0.313581991678802,"MODIS",2010,4,18,0.313581991678802,0.318417329532805
2010-04-23,0.319113105535507,"MODIS",2010,4,23,0.319113105535507,0.315081419397772
2010-04-28,0.316792039404391,"MODIS",2010,4,28,0.316792039404391,0.316374265296018
2010-05-03,0.317945902235806,"MODIS",2010,5,3,0.317945902235806,0.321010355325365
2010-05-08,0.32475209259428,"MODIS",2010,5,8,0.32475209259428,0.322421728024431
2010-05-13,0.326145462691784,"MODIS",2010,5,13,0.326145462691784,0.321029107991981
2010-05-18,0.323561629018514,"MODIS",2010,5,18,0.323561629018514,0.321734701697155
2010-05-23,0.315890203462914,"MODIS",2010,5,23,0.315890203462914,0.32051255032773
2010-05-28,0.320976455463097,"MODIS",2010,5,28,0.320976455463097,0.318543427756363
2010-06-02,0.335275769233704,"MODIS",2010,6,2,0.335275769233704,0.329140468564112
2010-06-07,0.338820473320084,"MODIS",2010,6,7,0.338820473320084,0.353380711238879
2010-06-12,0.372036164836027,"MODIS",2010,6,12,0.372036164836027,0.388684771907871
2010-06-17,0.443080591349281,"MODIS",2010,6,17,0.443080591349281,0.429059248789384
2010-06-22,0.480567668240517,"MODIS",2010,6,22,0.480567668240517,0.470435531802553
2010-06-27,0.509911851886252,"MODIS",2010,6,27,0.509911851886252,0.50891513894647
2010-07-02,0.533487857067492,"MODIS",2010,7,2,0.533487857067492,0.536082481165469
2010-07-07,0.552020061520568,"MODIS",2010,7,7,0.552020061520568,0.552170092160993
2010-07-12,0.566232842981815,"MODIS",2010,7,12,0.566232842981815,0.566232842981815
2010-07-17,0.576850579187565,"MODIS",2010,7,17,0.576850579187565,0.576850579187565
2010-07-22,0.58459764787415,"MODIS",2010,7,22,0.58459764787415,0.58459764787415
2010-07-27,0.590198426777904,"MODIS",2010,7,27,0.590198426777904,0.590198426777904
